Model Name,Model Parameters,Epochs,Category,Category Name,Category Video,Model Time,Seed,F1 (0.5),Loss
Madu2,0,60,16,badWeather,wetSnow,0.025704181,3,0,0.403623705
Series2,0,60,16,badWeather,wetSnow,0.019584703,3,0,0.406280607
Ensemble2,0,60,16,badWeather,wetSnow,0.052055192,3,0.569335292,0.446066885
median,0,60,18,dynamicBackground,canoe,0.017400026,1,0.648023668,0.340173334
dft,0,60,18,dynamicBackground,canoe,0.017395258,1,0.689168094,0.290404984
svd,0,60,18,dynamicBackground,canoe,0.024289417,1,0.763027,0.212719813
Madu2,0,60,18,dynamicBackground,canoe,0.025548172,1,0.702474033,0.267943323
Series2,0,60,18,dynamicBackground,canoe,0.018995142,1,0.915643557,0.22361455
Ensemble2,0,60,18,dynamicBackground,canoe,0.052385283,1,0.739221208,0.582444316
median,0,60,18,dynamicBackground,canoe,0.016786671,2,0.588256304,0.394170299
dft,0,60,18,dynamicBackground,canoe,0.016971684,2,0.706222322,0.36170415
svd,0,60,18,dynamicBackground,canoe,0.023889637,2,0.516842105,0.419299406
Madu2,0,60,18,dynamicBackground,canoe,0.026371765,2,0.93741421,0.400743258
Series2,0,60,18,dynamicBackground,canoe,0.01993494,2,0.923195538,0.359459218
Ensemble2,0,60,18,dynamicBackground,canoe,0.050835323,2,0.905308175,0.243941911
median,0,60,18,dynamicBackground,canoe,0.016790915,3,0.546303241,0.400693119
dft,0,60,18,dynamicBackground,canoe,0.017110014,3,0.707943292,0.337709028
svd,0,60,18,dynamicBackground,canoe,0.024464703,3,0.725445243,0.503801113
Madu2,0,60,18,dynamicBackground,canoe,0.025200891,3,0.691631119,0.290230703
Series2,0,60,18,dynamicBackground,canoe,0.019661474,3,0.905037793,0.404200035
Ensemble2,0,60,18,dynamicBackground,canoe,0.051153946,3,0,3.185280049
median,0,60,19,dynamicBackground,fall,0.015326357,1,0.80661364,0.358832487
dft,0,60,19,dynamicBackground,fall,0.015392339,1,0.79210113,0.308607928
svd,0,60,19,dynamicBackground,fall,0.022759116,1,0.763849396,0.420762439
Madu2,0,60,19,dynamicBackground,fall,0.024715388,1,0.900275151,0.307956319
Series2,0,60,19,dynamicBackground,fall,0.017925656,1,0.906135018,0.327734385
Ensemble2,0,60,19,dynamicBackground,fall,0.046253729,1,0.896767331,0.372017489
median,0,60,19,dynamicBackground,fall,0.014976239,2,0.796681328,0.276200915
dft,0,60,19,dynamicBackground,fall,0.015243888,2,0.78873218,0.328074175
svd,0,60,19,dynamicBackground,fall,0.023199201,2,0.718332683,0.32424437
Madu2,0,60,19,dynamicBackground,fall,0.024985242,2,0.907590514,0.233264335
Series2,0,60,19,dynamicBackground,fall,0.017820787,2,0.752800448,0.282939616
Ensemble2,0,60,19,dynamicBackground,fall,0.046340585,2,0.845013967,0.278940886
median,0,60,19,dynamicBackground,fall,0.015081942,3,0.588695585,0.566102851
dft,0,60,19,dynamicBackground,fall,0.015304053,3,0.702273238,0.335360367
svd,0,60,19,dynamicBackground,fall,0.022820139,3,0.595446046,0.512534145
Madu2,0,60,19,dynamicBackground,fall,0.023978949,3,0.665669151,0.432637568
Series2,0,60,19,dynamicBackground,fall,0.017926753,3,0.593622264,0.579988985
Ensemble2,0,60,19,dynamicBackground,fall,0.046512604,3,0.819430798,0.569332712
median,0,60,21,dynamicBackground,fountain02,0.015578449,1,0.795060507,0.054953331
dft,0,60,21,dynamicBackground,fountain02,0.015507102,1,0.881966548,0.141842572
svd,0,60,21,dynamicBackground,fountain02,0.022669911,1,0.669433858,0.232361187
Madu2,0,60,21,dynamicBackground,fountain02,0.025693695,1,0.889086245,0.060738645
Series2,0,60,21,dynamicBackground,fountain02,0.017581205,1,0.880891551,0.106153876
Ensemble2,0,60,21,dynamicBackground,fountain02,0.048115492,1,0,0.153742683
median,0,60,21,dynamicBackground,fountain02,0.015097817,2,0.926125056,0.118919265
dft,0,60,21,dynamicBackground,fountain02,0.015769541,2,0.901512307,0.221738928
svd,0,60,21,dynamicBackground,fountain02,0.022345026,2,0.830724588,0.043365123
Madu2,0,60,21,dynamicBackground,fountain02,0.024579306,2,0.930986774,0.093079502
Series2,0,60,21,dynamicBackground,fountain02,0.017584602,2,0.90826845,0.108393767
Ensemble2,0,60,21,dynamicBackground,fountain02,0.046436826,2,0.906316866,0.11412201
median,0,60,21,dynamicBackground,fountain02,0.015222569,3,0.757453052,0.070331091
dft,0,60,21,dynamicBackground,fountain02,0.015121559,3,0.870742984,0.080321317
svd,0,60,21,dynamicBackground,fountain02,0.022443175,3,0,0.226642038
Madu2,0,60,21,dynamicBackground,fountain02,0.024869343,3,0.834522698,0.042918631
Series2,0,60,21,dynamicBackground,fountain02,0.017819166,3,0.870726278,0.035475426
Ensemble2,0,60,21,dynamicBackground,fountain02,0.046361804,3,0.784424668,0.052811179
median,0,60,22,dynamicBackground,overpass,0.016961491,1,0,0.469365425
dft,0,60,22,dynamicBackground,overpass,0.017064226,1,0,0.322727319
svd,0,60,22,dynamicBackground,overpass,0.025717008,1,0,0.483843333
Madu2,0,60,22,dynamicBackground,overpass,0.026089215,1,0,0.36226344
Series2,0,60,22,dynamicBackground,overpass,0.019383681,1,0,0.466833223
Ensemble2,0,60,22,dynamicBackground,overpass,0.051415193,1,0,0.330530776
median,0,60,22,dynamicBackground,overpass,0.016756034,2,0.535493637,0.484282482
dft,0,60,22,dynamicBackground,overpass,0.017056167,2,0.546048895,0.446771788
svd,0,60,22,dynamicBackground,overpass,0.02465744,2,0.495700259,0.49710948
Madu2,0,60,22,dynamicBackground,overpass,0.025488949,2,0.696572367,0.290880282
Series2,0,60,22,dynamicBackground,overpass,0.01936214,2,0.785093063,0.331985992
Ensemble2,0,60,22,dynamicBackground,overpass,0.0510149,2,0.820520933,0.229967515
median,0,60,22,dynamicBackground,overpass,0.016723132,3,0.524668251,0.478148527
dft,0,60,22,dynamicBackground,overpass,0.017048836,3,0.543723211,0.464341299
svd,0,60,22,dynamicBackground,overpass,0.025119424,3,0.744693269,0.375623425
Madu2,0,60,22,dynamicBackground,overpass,0.025638616,3,0.794814753,0.356363104
Series2,0,60,22,dynamicBackground,overpass,0.019374371,3,0.70503683,0.413222494
Ensemble2,0,60,22,dynamicBackground,overpass,0.051970387,3,0.757093775,0.302554287
median,0,60,23,shadow,backdoor,0.017023921,1,0.921746697,0.161341266
dft,0,60,23,shadow,backdoor,0.016963685,1,0.919497825,0.179477677
svd,0,60,23,shadow,backdoor,0.02463367,1,0.784265806,0.191858635
Madu2,0,60,23,shadow,backdoor,0.02531991,1,0.893484472,0.241979902
Series2,0,60,23,shadow,backdoor,0.019401693,1,0.861625838,0.19087409
Ensemble2,0,60,23,shadow,backdoor,0.051733863,1,0.899163198,0.235442979
median,0,60,23,shadow,backdoor,0.01678828,2,0.929633936,0.16864589
dft,0,60,23,shadow,backdoor,0.017134655,2,0.924549053,0.286735789
svd,0,60,23,shadow,backdoor,0.024460578,2,0.800698157,0.410033757
Madu2,0,60,23,shadow,backdoor,0.025638247,2,0.912564,0.153092888
Series2,0,60,23,shadow,backdoor,0.01942941,2,0.932280928,0.192401191
Ensemble2,0,60,23,shadow,backdoor,0.050835145,2,0.891900876,0.290638297
median,0,60,23,shadow,backdoor,0.017115819,3,0.929177621,0.149258423
dft,0,60,23,shadow,backdoor,0.016994655,3,0.892049069,0.157207558
svd,0,60,23,shadow,backdoor,0.024867547,3,0.457603096,0.258106912
Madu2,0,60,23,shadow,backdoor,0.025599301,3,0.9349759,0.408143757
Series2,0,60,23,shadow,backdoor,0.019607663,3,0.840893003,0.200015931
Ensemble2,0,60,23,shadow,backdoor,0.05188098,3,0.885769297,0.189792783
median,0,60,24,shadow,bungalows,0.015292757,1,0.833920392,0.252022858
dft,0,60,24,shadow,bungalows,0.015313134,1,0.837136321,0.396032961
svd,0,60,24,shadow,bungalows,0.022806658,1,0.842212438,0.242718388
Madu2,0,60,24,shadow,bungalows,0.023898966,1,0.826868294,0.24224104
Series2,0,60,24,shadow,bungalows,0.017555854,1,0.859210999,0.331111342
Ensemble2,0,60,24,shadow,bungalows,0.04660138,1,0.817453815,0.32736067
median,0,60,24,shadow,bungalows,0.015211344,2,0.883700445,0.240695465
dft,0,60,24,shadow,bungalows,0.015551034,2,0.874106315,0.249524479
svd,0,60,24,shadow,bungalows,0.024221701,2,0.881757068,0.259811992
Madu2,0,60,24,shadow,bungalows,0.024467398,2,0.85461725,0.241972126
Series2,0,60,24,shadow,bungalows,0.017762072,2,0.86583553,0.238277492
Ensemble2,0,60,24,shadow,bungalows,0.046770474,2,0.888761777,0.267531146
median,0,60,24,shadow,bungalows,0.015114097,3,0.865754228,0.385622146
dft,0,60,24,shadow,bungalows,0.015350398,3,0.870212934,0.388627247
svd,0,60,24,shadow,bungalows,0.024072507,3,0.737816786,0.341745479
Madu2,0,60,24,shadow,bungalows,0.023846262,3,0.841700095,0.395134792
Series2,0,60,24,shadow,bungalows,0.017815604,3,0.843733636,0.320806582
Ensemble2,0,60,24,shadow,bungalows,0.046854945,3,0,2.599458186
median,0,60,25,shadow,busStation,0.015493274,1,0.739406711,0.38886629
dft,0,60,25,shadow,busStation,0.015416185,1,0.737619886,0.376450854
svd,0,60,25,shadow,busStation,0.024825493,1,0.763342216,0.281668077
Madu2,0,60,25,shadow,busStation,0.024292032,1,0.745735185,0.380787137
Series2,0,60,25,shadow,busStation,0.018410802,1,0.732374805,0.332960993
Ensemble2,0,60,25,shadow,busStation,0.046594759,1,0.790257292,0.395258576
median,0,60,25,shadow,busStation,0.015100459,2,0.732037994,0.388588143
dft,0,60,25,shadow,busStation,0.015336335,2,0.71382288,0.37492241
svd,0,60,25,shadow,busStation,0.022416194,2,0.797129432,0.303398699
Madu2,0,60,25,shadow,busStation,0.024045328,2,0.783388362,0.393409975
Series2,0,60,25,shadow,busStation,0.017754197,2,0.718200218,0.363756258
Ensemble2,0,60,25,shadow,busStation,0.047452668,2,0.813392238,0.724845968
median,0,60,25,shadow,busStation,0.015202383,3,0.727985921,0.384352967
dft,0,60,25,shadow,busStation,0.015315652,3,0.697151686,0.348821362
svd,0,60,25,shadow,busStation,0.02300789,3,0.684418042,0.351629266
Madu2,0,60,25,shadow,busStation,0.025589605,3,0.744243939,0.395987749
Series2,0,60,25,shadow,busStation,0.017890334,3,0.724283174,0.374582315
Ensemble2,0,60,25,shadow,busStation,0.047141572,3,0.742186882,1.216724311
median,0,60,26,shadow,copyMachine,0.015060747,1,0.589276198,0.369639163
dft,0,60,26,shadow,copyMachine,0.015102875,1,0.590929048,0.374718879
svd,0,60,26,shadow,copyMachine,0.024193692,1,0.897341078,0.128328963
Madu2,0,60,26,shadow,copyMachine,0.025050259,1,0.919242283,0.179553974
Series2,0,60,26,shadow,copyMachine,0.01791091,1,0.684568566,0.278006317
Ensemble2,0,60,26,shadow,copyMachine,0.046432328,1,0.897500504,0.18300509
median,0,60,26,shadow,copyMachine,0.015207279,2,0.6187092,0.360280575
dft,0,60,26,shadow,copyMachine,0.015382171,2,0.60594971,0.367380825
svd,0,60,26,shadow,copyMachine,0.022693479,2,0.913115716,0.109835006
Madu2,0,60,26,shadow,copyMachine,0.024528217,2,0.920234865,0.107604567
Series2,0,60,26,shadow,copyMachine,0.017825758,2,0.691864499,0.279342004
Ensemble2,0,60,26,shadow,copyMachine,0.046417427,2,0.924781056,0.101443669
median,0,60,26,shadow,copyMachine,0.015099633,3,0.6000732,0.378915772
dft,0,60,26,shadow,copyMachine,0.015208936,3,0.615823414,0.369966846
svd,0,60,26,shadow,copyMachine,0.023076797,3,0.902262678,0.113125182
Madu2,0,60,26,shadow,copyMachine,0.025094998,3,0.909398092,0.166865154
Series2,0,60,26,shadow,copyMachine,0.018012488,3,0.669993739,0.312684889
Ensemble2,0,60,26,shadow,copyMachine,0.046248639,3,0.91130313,0.145334156
median,0,60,27,shadow,cubicle,0.015552557,1,0.790002872,0.190981078
dft,0,60,27,shadow,cubicle,0.015611076,1,0.829671303,0.178425463
svd,0,60,27,shadow,cubicle,0.022862899,1,0.874942952,0.136394679
Madu2,0,60,27,shadow,cubicle,0.025735462,1,0.822180959,0.187444529
Series2,0,60,27,shadow,cubicle,0.018142593,1,0.851718854,0.361247652
Ensemble2,0,60,27,shadow,cubicle,0.046877813,1,0.85555559,0.15308373
median,0,60,27,shadow,cubicle,0.015518653,2,0.780288133,0.159186322
dft,0,60,27,shadow,cubicle,0.015545607,2,0.77363352,0.190382614
svd,0,60,27,shadow,cubicle,0.022934389,2,0.885846713,0.105814393
Madu2,0,60,27,shadow,cubicle,0.02483089,2,0.832205254,0.134840775
Series2,0,60,27,shadow,cubicle,0.018072617,2,0.762882259,0.254129189
Ensemble2,0,60,27,shadow,cubicle,0.04755404,2,0.873216936,0.164670559
median,0,60,27,shadow,cubicle,0.015400624,3,0.793511599,0.170447631
dft,0,60,27,shadow,cubicle,0.015668082,3,0.722574376,0.20378257
svd,0,60,27,shadow,cubicle,0.023277128,3,0.842059093,0.152483219
Madu2,0,60,27,shadow,cubicle,0.023859608,3,0.866387576,0.134302471
Series2,0,60,27,shadow,cubicle,0.018007696,3,0.781796285,0.352446499
Ensemble2,0,60,27,shadow,cubicle,0.047881198,3,0.861619898,0.166917641
median,0,60,28,shadow,peopleInShade,0.015028417,1,0.540749864,0.418980196
dft,0,60,28,shadow,peopleInShade,0.014831503,1,0.474580508,0.486286404
svd,0,60,28,shadow,peopleInShade,0.023102403,1,0.63001325,0.385386232
Madu2,0,60,28,shadow,peopleInShade,0.02524056,1,0.717817245,0.376549477
Series2,0,60,28,shadow,peopleInShade,0.017585536,1,0.624452027,0.384882049
Ensemble2,0,60,28,shadow,peopleInShade,0.046968639,1,0.70624679,0.657705166
median,0,60,28,shadow,peopleInShade,0.014834444,2,0.652753421,0.337490012
dft,0,60,28,shadow,peopleInShade,0.014840364,2,0.62294903,0.446031737
svd,0,60,28,shadow,peopleInShade,0.023817599,2,0.675120258,0.316050004
Madu2,0,60,28,shadow,peopleInShade,0.024112066,2,0.87135308,0.31232487
Series2,0,60,28,shadow,peopleInShade,0.0175789,2,0.771596565,0.338114303
Ensemble2,0,60,28,shadow,peopleInShade,0.046157678,2,0.889547891,0.330655061
median,0,60,28,shadow,peopleInShade,0.014628053,3,0.455959681,0.480996293
dft,0,60,28,shadow,peopleInShade,0.015013317,3,0.374115693,0.525831179
svd,0,60,28,shadow,peopleInShade,0.025719206,3,0.414235474,0.454021258
Madu2,0,60,28,shadow,peopleInShade,0.024324218,3,0.6228728,0.413548294
Series2,0,60,28,shadow,peopleInShade,0.017291208,3,0.523443435,0.381773137
Ensemble2,0,60,28,shadow,peopleInShade,0.0458407,3,0.616265183,1.239770251
median,0,60,29,nightVideos,bridgeEntry,0.015444305,1,0.376770416,0.652123051
dft,0,60,29,nightVideos,bridgeEntry,0.015572389,1,0,0.663873775
svd,0,60,29,nightVideos,bridgeEntry,0.023027764,1,0.128943755,0.710820691
Madu2,0,60,29,nightVideos,bridgeEntry,0.024819824,1,0.213434567,0.655619293
Series2,0,60,29,nightVideos,bridgeEntry,0.01797737,1,0.001704303,0.669001192
Ensemble2,0,60,29,nightVideos,bridgeEntry,0.048209959,1,0,6.112315976
median,0,60,29,nightVideos,bridgeEntry,0.015179184,2,0.471395999,0.850281282
dft,0,60,29,nightVideos,bridgeEntry,0.015493287,2,0.433411178,0.849041737
svd,0,60,29,nightVideos,bridgeEntry,0.023841302,2,0,0.837381999
Madu2,0,60,29,nightVideos,bridgeEntry,0.025151451,2,0.445319672,0.851306202
Series2,0,60,29,nightVideos,bridgeEntry,0.017848412,2,0.308232609,1.528086017
Ensemble2,0,60,29,nightVideos,bridgeEntry,0.046729061,2,0.312424249,14.11292794
median,0,60,29,nightVideos,bridgeEntry,0.015443007,3,0.436478199,0.828595791
dft,0,60,29,nightVideos,bridgeEntry,0.015413006,3,0.328105149,0.829932842
svd,0,60,29,nightVideos,bridgeEntry,0.022744391,3,0.447563947,0.829834965
Madu2,0,60,29,nightVideos,bridgeEntry,0.024792526,3,0.277001569,0.813926362
Series2,0,60,29,nightVideos,bridgeEntry,0.0179035,3,0.252171314,0.851809194
Ensemble2,0,60,29,nightVideos,bridgeEntry,0.047831946,3,0,1.104535795
median,0,60,30,nightVideos,busyBoulvard,0.013185537,1,0.564841564,0.596655647
dft,0,60,30,nightVideos,busyBoulvard,0.013233316,1,0.404952165,0.59959347
svd,0,60,30,nightVideos,busyBoulvard,0.021021211,1,0.359813868,0.585927182
Madu2,0,60,30,nightVideos,busyBoulvard,0.021845686,1,0.622979417,0.59755581
Series2,0,60,30,nightVideos,busyBoulvard,0.015772116,1,0.33164134,0.595403536
Ensemble2,0,60,30,nightVideos,busyBoulvard,0.039925289,1,0,3.038652719
median,0,60,30,nightVideos,busyBoulvard,0.013037479,2,0.517269036,1.362767895
dft,0,60,30,nightVideos,busyBoulvard,0.013384819,2,0.499591097,0.735986258
svd,0,60,30,nightVideos,busyBoulvard,0.020950735,2,0.450011263,1.106755177
Madu2,0,60,30,nightVideos,busyBoulvard,0.021380329,2,0.405937005,1.370820211
Series2,0,60,30,nightVideos,busyBoulvard,0.015769386,2,0.498300957,1.416917868
Ensemble2,0,60,30,nightVideos,busyBoulvard,0.040468955,2,0.532415968,9.42134615
median,0,60,30,nightVideos,busyBoulvard,0.012914026,3,0.411174551,0.647313344
dft,0,60,30,nightVideos,busyBoulvard,0.013109601,3,0.051787785,0.656753817
svd,0,60,30,nightVideos,busyBoulvard,0.021173644,3,0.378957154,0.650134292
Madu2,0,60,30,nightVideos,busyBoulvard,0.021658063,3,0.624975931,0.639780892
Series2,0,60,30,nightVideos,busyBoulvard,0.015603054,3,0.346923399,0.649635193
Ensemble2,0,60,30,nightVideos,busyBoulvard,0.040343189,3,0,5.561607976
median,0,60,31,nightVideos,fluidHighway,0.014938354,1,0.325480269,2.099150966
dft,0,60,31,nightVideos,fluidHighway,0.015126089,1,0.317680349,1.741541632
svd,0,60,31,nightVideos,fluidHighway,0.022812128,1,0.298960831,2.093449031
Madu2,0,60,31,nightVideos,fluidHighway,0.023201783,1,0.323889237,1.84313067
Series2,0,60,31,nightVideos,fluidHighway,0.017326057,1,0.385834458,2.336580418
Ensemble2,0,60,31,nightVideos,fluidHighway,0.045051694,1,0.332841596,3.727889958
median,0,60,31,nightVideos,fluidHighway,0.014723778,2,0.555863434,0.901786829
dft,0,60,31,nightVideos,fluidHighway,0.014862657,2,0.448252929,0.888881192
svd,0,60,31,nightVideos,fluidHighway,0.023255308,2,0.482699604,1.605272556
Madu2,0,60,31,nightVideos,fluidHighway,0.024335623,2,0.622031399,0.89448415
Series2,0,60,31,nightVideos,fluidHighway,0.017359634,2,0.430570679,2.817447625
Ensemble2,0,60,31,nightVideos,fluidHighway,0.044962505,2,0.680981217,15.80318254
median,0,60,31,nightVideos,fluidHighway,0.014739891,3,0.289284263,2.17947941
dft,0,60,31,nightVideos,fluidHighway,0.014912407,3,0.200190088,2.188377197
svd,0,60,31,nightVideos,fluidHighway,0.022701919,3,0.299575468,2.234327175
Madu2,0,60,31,nightVideos,fluidHighway,0.024344166,3,0.217739576,2.251514579
Series2,0,60,31,nightVideos,fluidHighway,0.017305891,3,0.362698326,2.374560741
Ensemble2,0,60,31,nightVideos,fluidHighway,0.046021481,3,0,17.39525642
median,0,60,32,nightVideos,streetCornerAtNight,0.009350669,1,0.532821865,0.554251294
dft,0,60,32,nightVideos,streetCornerAtNight,0.009734559,1,0,0.57469829
svd,0,60,32,nightVideos,streetCornerAtNight,0.017099786,1,0.769261184,0.189921874
Madu2,0,60,32,nightVideos,streetCornerAtNight,0.017334628,1,0.746228946,0.544020909
Series2,0,60,32,nightVideos,streetCornerAtNight,0.012347949,1,0.542137986,0.240479297
Ensemble2,0,60,32,nightVideos,streetCornerAtNight,0.030768871,1,0.64252678,0.20475248
median,0,60,32,nightVideos,streetCornerAtNight,0.009285247,2,0.185891821,0.602395764
dft,0,60,32,nightVideos,streetCornerAtNight,0.009816086,2,0,0.556967843
svd,0,60,32,nightVideos,streetCornerAtNight,0.017349505,2,0.437964301,0.584117302
Madu2,0,60,32,nightVideos,streetCornerAtNight,0.017371249,2,0.232764864,0.586171618
Series2,0,60,32,nightVideos,streetCornerAtNight,0.012268543,2,0.333508977,0.554822987
Ensemble2,0,60,32,nightVideos,streetCornerAtNight,0.030585694,2,0,0.532834567
median,0,60,32,nightVideos,streetCornerAtNight,0.00925175,3,0.626124104,0.316240534
dft,0,60,32,nightVideos,streetCornerAtNight,0.009666598,3,0,0.584305909
svd,0,60,32,nightVideos,streetCornerAtNight,0.017106175,3,0.557772389,0.419686352
Madu2,0,60,32,nightVideos,streetCornerAtNight,0.017134476,3,0.609196172,0.548457702
Series2,0,60,32,nightVideos,streetCornerAtNight,0.01208756,3,0.47617697,0.435509898
Ensemble2,0,60,32,nightVideos,streetCornerAtNight,0.030226898,3,0.549274758,0.414771071
median,0,60,33,nightVideos,tramStation,0.014152205,1,0.778387684,0.506478365
dft,0,60,33,nightVideos,tramStation,0.014243841,1,0.750735458,0.513176309
svd,0,60,33,nightVideos,tramStation,0.022357535,1,0.671101323,0.509656994
Madu2,0,60,33,nightVideos,tramStation,0.022797167,1,0.826593168,0.484014194
Series2,0,60,33,nightVideos,tramStation,0.016692674,1,0.708013382,0.523808962
Ensemble2,0,60,33,nightVideos,tramStation,0.043495035,1,0,0.511247799
median,0,60,33,nightVideos,tramStation,0.014024401,2,0.81138819,0.638536403
dft,0,60,33,nightVideos,tramStation,0.014374459,2,0.792830909,0.672944415
svd,0,60,33,nightVideos,tramStation,0.02203238,2,0.766301219,0.704243418
Madu2,0,60,33,nightVideos,tramStation,0.022542953,2,0.795027151,0.808648559
Series2,0,60,33,nightVideos,tramStation,0.016736805,2,0.703523747,0.756697433
Ensemble2,0,60,33,nightVideos,tramStation,0.043081152,2,0,8.585452019
median,0,60,33,nightVideos,tramStation,0.014052677,3,0.801392964,0.582459197
dft,0,60,33,nightVideos,tramStation,0.01443609,3,0.663028722,0.607786809
svd,0,60,33,nightVideos,tramStation,0.021746099,3,0.71779473,0.602687915
Madu2,0,60,33,nightVideos,tramStation,0.023433447,3,0.804045453,0.576214217
Series2,0,60,33,nightVideos,tramStation,0.016795003,3,0.779180022,0.58197697
Ensemble2,0,60,33,nightVideos,tramStation,0.043590689,3,0.778404336,0.62331059
median,0,60,34,nightVideos,winterStreet,0.015331138,1,0.594245815,0.926548248
dft,0,60,34,nightVideos,winterStreet,0.015365124,1,0.538243638,0.903906161
svd,0,60,34,nightVideos,winterStreet,0.023109436,1,0.398061308,1.42690328
Madu2,0,60,34,nightVideos,winterStreet,0.023923744,1,0.56352415,0.909551377
Series2,0,60,34,nightVideos,winterStreet,0.018627188,1,0.492546543,1.676646411
Ensemble2,0,60,34,nightVideos,winterStreet,0.046648589,1,0.618248493,16.21643642
median,0,60,34,nightVideos,winterStreet,0.015269605,2,0.632611954,0.839172862
dft,0,60,34,nightVideos,winterStreet,0.015407129,2,0.541249653,0.827874054
svd,0,60,34,nightVideos,winterStreet,0.023561283,2,0.465471867,1.36405552
Madu2,0,60,34,nightVideos,winterStreet,0.023829829,2,0.647223137,0.840120256
Series2,0,60,34,nightVideos,winterStreet,0.018354589,2,0.543218856,1.382546078
Ensemble2,0,60,34,nightVideos,winterStreet,0.046809652,2,0,15.5053493
median,0,60,34,nightVideos,winterStreet,0.015352791,3,0.627108808,2.258161226
dft,0,60,34,nightVideos,winterStreet,0.015585032,3,0,2.211662168
svd,0,60,34,nightVideos,winterStreet,0.024975126,3,0.474307266,2.324842399
Madu2,0,60,34,nightVideos,winterStreet,0.025653059,3,0.445686591,2.15030474
Series2,0,60,34,nightVideos,winterStreet,0.017820597,3,0.550323442,2.933603214
Ensemble2,0,60,34,nightVideos,winterStreet,0.046845306,3,0.613092022,19.75122235
median,0,60,35,turbulence,turbulence0,0.015295434,1,0.761829759,0.133590306
dft,0,60,35,turbulence,turbulence0,0.015345275,1,0.511355526,0.206414284
svd,0,60,35,turbulence,turbulence0,0.022547722,1,0.401721509,0.269100853
Madu2,0,60,35,turbulence,turbulence0,0.023376608,1,0.7526019,0.140405605
Series2,0,60,35,turbulence,turbulence0,0.017992926,1,0,0.392158381
Ensemble2,0,60,35,turbulence,turbulence0,0.04690243,1,0.706079314,0.284813153
median,0,60,35,turbulence,turbulence0,0.015108907,2,0.698945021,0.546290657
dft,0,60,35,turbulence,turbulence0,0.015434957,2,0.825619246,0.299287968
svd,0,60,35,turbulence,turbulence0,0.022461414,2,0.82242226,0.33364499
Madu2,0,60,35,turbulence,turbulence0,0.024033511,2,0.805673513,0.545554152
Series2,0,60,35,turbulence,turbulence0,0.017703569,2,0.659632814,0.556585345
Ensemble2,0,60,35,turbulence,turbulence0,0.046398973,2,0,0.45551516
median,0,60,35,turbulence,turbulence0,0.015182102,3,0.769853409,0.533644517
dft,0,60,35,turbulence,turbulence0,0.015355957,3,0.767196708,0.157375733
svd,0,60,35,turbulence,turbulence0,0.022534788,3,0.617860675,0.209991641
Madu2,0,60,35,turbulence,turbulence0,0.023918569,3,0.822209588,0.140993779
Series2,0,60,35,turbulence,turbulence0,0.017676795,3,0.82635101,0.128364788
Ensemble2,0,60,35,turbulence,turbulence0,0.046460164,3,0,0.558706095
median,0,60,36,turbulence,turbulence1,0.015349281,1,0.622126273,0.310601131
dft,0,60,36,turbulence,turbulence1,0.015257156,1,0.666408753,0.307003625
svd,0,60,36,turbulence,turbulence1,0.022704136,1,0.551021412,0.336380927
Madu2,0,60,36,turbulence,turbulence1,0.023945677,1,0.544515239,0.323326696
Series2,0,60,36,turbulence,turbulence1,0.017569256,1,0.31341096,0.423481154
Ensemble2,0,60,36,turbulence,turbulence1,0.045853424,1,0.446751154,0.429652716
median,0,60,36,turbulence,turbulence1,0.015150213,2,0.711729195,0.285324891
dft,0,60,36,turbulence,turbulence1,0.015286171,2,0.581332059,0.534690452
svd,0,60,36,turbulence,turbulence1,0.023473227,2,0,0.562132671
Madu2,0,60,36,turbulence,turbulence1,0.023527396,2,0.695469551,0.510933366
Series2,0,60,36,turbulence,turbulence1,0.017671275,2,0.62735275,0.520355585
Ensemble2,0,60,36,turbulence,turbulence1,0.046265578,2,0.723992408,0.553381367
median,0,60,36,turbulence,turbulence1,0.015128064,3,0.685399876,0.806029994
dft,0,60,36,turbulence,turbulence1,0.015170681,3,0.66715969,0.682384796
svd,0,60,36,turbulence,turbulence1,0.022681797,3,0.643104049,0.716032277
Madu2,0,60,36,turbulence,turbulence1,0.024531937,3,0.723065536,0.764095682
Series2,0,60,36,turbulence,turbulence1,0.017775238,3,0.725177991,0.773311257
Ensemble2,0,60,36,turbulence,turbulence1,0.046745729,3,0.747460974,0.791188674
median,0,60,37,turbulence,turbulence2,0.011074567,1,0,0.252619537
dft,0,60,37,turbulence,turbulence2,0.011273515,1,0,0.229602081
svd,0,60,37,turbulence,turbulence2,0.018498719,1,0.336801724,0.175371324
Madu2,0,60,37,turbulence,turbulence2,0.019284177,1,0.730689751,0.09485527
Series2,0,60,37,turbulence,turbulence2,0.013874972,1,0,0.229674929
Ensemble2,0,60,37,turbulence,turbulence2,0.035094857,1,0,0.229728163
median,0,60,37,turbulence,turbulence2,0.01099925,2,0.869930608,0.057507112
dft,0,60,37,turbulence,turbulence2,0.011217475,2,0.93837119,0.054092557
svd,0,60,37,turbulence,turbulence2,0.018665278,2,0,0.580110604
Madu2,0,60,37,turbulence,turbulence2,0.019429159,2,0.825490561,0.064279915
Series2,0,60,37,turbulence,turbulence2,0.014101303,2,0,0.553241304
Ensemble2,0,60,37,turbulence,turbulence2,0.035250187,2,0,0.597859719
median,0,60,37,turbulence,turbulence2,0.010878122,3,0.981583022,0.029213996
